id,title,release_date,recent_reviews,all_reviews,price,developers,number_languages,compatible_os,tags
622650,Bendy and the Ink Machine,"10 Feb, 2017","['90', '364', '30']","['89', '8,290']","['16,79']",['Joey Drew Studios'],9,3,"['Horror', 'First-Person', 'Singleplayer', 'Puzzle', 'Cartoony', 'SurvivalHorror', 'Cartoon', 'Dark', 'Mystery', 'StoryRich', 'Indie', 'Action', 'GreatSoundtrack', 'Atmospheric', 'Adventure', 'PsychologicalHorror', 'FreetoPlay', 'Violent', 'Funny', 'Cute']"
527420,Demon Hunter 3: Revelation,"1 Dec, 2016","['87', '114']","['87', '114']","['7,99']",['Brave Giant LTD'],9,3,"['Casual', 'Adventure', 'HiddenObject', 'Point&Click', 'FemaleProtagonist', 'Horror', 'Mystery', 'Fantasy', 'Puzzle', 'Singleplayer', 'StoryRich', 'Indie', 'Atmospheric', 'Demons', '2D', 'FamilyFriendly', 'GreatSoundtrack']"
99910,Puzzle Pirates,"31 Aug, 2011","['64', '17', '30']","['80', '1,676']",[],"['Grey Havens, LLC']",3,2,"['FreetoPlay', 'MassivelyMultiplayer', 'Puzzle', 'Casual', 'Pirates', 'Adventure', 'Strategy', 'Multiplayer', 'Co-op', '2D', 'RPG']"
404180,Club Life,"13 Apr, 2016","['83', '60']","['83', '60']","['10,79']",['Dharker Studio'],1,1,"['Nudity', 'Indie', 'Adventure', 'Casual', 'VisualNovel', 'Anime', 'SexualContent']"
1252300,RetroMania Wrestling,"25 Feb, 2021","['85', '166']","['85', '166']","['24,99']",['Retrosoft Studios'],1,1,"['Sports', 'Action', 'Wrestling', 'Indie', 'Fighting', 'Retro']"
828070,Treasure Hunter Claire,"19 Jul, 2018","['85', '20', '30']","['90', '1,741']","['16,79']",['Acerola'],3,1,"['SexualContent', 'Nudity', 'RPG', 'RPGMaker', 'Anime', 'Adventure', 'Indie', 'FemaleProtagonist', 'Mature', 'JRPG', 'Hentai', 'MultipleEndings', 'NSFW', 'Funny', 'Memes', 'Cute']"
655100,Oik 3,"9 Nov, 2017","['100', '14', '30']","['87', '583']","['0,79']",['Crew Lab'],29,1,"['Puzzle', 'Minimalist', 'Physics', 'Singleplayer', 'Casual', '2D', 'Cute', 'Fast-Paced', 'Indie', 'Short', 'Mouseonly', 'Relaxing', 'Clicker', 'PuzzlePlatformer', 'FamilyFriendly', 'Logic', 'Abstract', 'Strategy', 'Difficult', 'Sequel']"
925170,DinoTrek,"7 Sep, 2018","['81', '22']","['81', '22']","['3,29']",['VRtical Interactive'],1,1,"['Action', 'Adventure', 'VR', 'Dinosaurs']"
1253880,Heart Fragment,"30 Jul, 2021","['95', '24']","['95', '24']","['8,19']",['Starfield Gaming'],1,3,"['Indie', 'Simulation', 'RPG', 'VisualNovel', 'Otome', 'FemaleProtagonist', 'Romance', 'Psychological', 'DatingSim', 'StoryRich', 'Anime', 'ChoicesMatter', 'Fantasy', 'Singleplayer']"
933770,Star Sky 3,"25 Sep, 2018","['89', '28']","['89', '28']","['3,29']","['Mårten Jonsson', 'JMJ Interactive']",2,1,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Singleplayer', 'SideScroller', 'Beautiful', 'Controller', 'Atmospheric', 'Runner', 'WalkingSimulator', 'ChoicesMatter', 'Linear', '2D', 'Minimalist', 'Abstract', 'Romance', 'Psychological', 'Fantasy']"
1110100,Power Rangers: Battle for the Grid,"24 Sep, 2019","['89', '19', '30']","['89', '935']","['16,79']","['nWay, INC']",5,1,"['Action', 'Fighting', '2DFighter', 'Multiplayer', 'Singleplayer']"
383930,Doorways: Holy Mountains of Flesh,"10 Aug, 2016","['78', '97']","['78', '97']","['19,99']",['Saibot Studios'],2,3,"['Horror', 'Adventure', 'Action', 'Indie', 'Lovecraftian', 'Gore', 'Demons', 'PsychologicalHorror', 'SurvivalHorror', 'First-Person', 'Difficult', 'Survival', 'EarlyAccess', 'Dark', 'Singleplayer', 'ThirdPerson', 'StoryRich', 'Mature', 'WalkingSimulator', '3DPlatformer']"
1599690,WORDLAND,"5 May, 2021","['100', '25']","['100', '25']","['1,59']",['Robotizar Games'],1,1,"['Puzzle', 'Logic', 'WordGame', 'Spelling', 'Text-Based', 'Education', 'Relaxing', 'Point&Click', 'FamilyFriendly', '2D', 'Casual', 'Colorful', 'Grid-BasedMovement', 'Nature', 'Cute', 'Singleplayer', 'Solitaire', 'Indie', 'Hand-drawn', 'Tabletop']"
418300,Wick,"17 Dec, 2015","['87', '400']","['87', '400']","['5,99']",['Hellbent Games'],4,2,"['Horror', 'Indie', 'Adventure', 'Action', 'SurvivalHorror', 'First-Person', 'PsychologicalHorror', 'Atmospheric', 'Multiplayer', 'Survival', 'Co-op']"
1758950,Banzai Escape 2: Subterranean,"29 Oct, 2021","['90', '22', '30']","['80', '131']",[],['XenoAisam'],5,1,"['EarlyAccess', 'Action', 'Arcade', 'Shooter', 'LooterShooter', 'Third-PersonShooter', '3D', 'ThirdPerson', 'Fantasy', 'Futuristic', 'Military', 'CharacterCustomization', 'FemaleProtagonist', 'Combat', 'Linear', 'ProceduralGeneration', 'Co-op', 'Multiplayer', 'OnlineCo-Op', 'Anime']"
208400,Avernum: Escape From the Pit,"11 Apr, 2012","['90', '10', '30']","['91', '902']","['9,99']",['Spiderweb Software'],1,2,"['RPG', 'Indie', 'Isometric', 'Party-BasedRPG', 'Fantasy', 'Turn-Based', 'Singleplayer', 'Strategy', 'OldSchool', 'Grid-BasedMovement', 'Turn-BasedCombat', 'CRPG', 'Remake', '2D', 'StoryRich', 'OpenWorld', 'Adventure', 'Exploration', 'Retro']"
561610,MotoGP™17,"15 Jun, 2017","['76', '321']","['76', '321']","['19,99']",['Milestone S.r.l.'],7,1,"['Racing', 'Sports', 'Simulation', 'Multiplayer', 'Motorbike', 'Bikes']"
241000,Jon Shafer's At the Gates,"23 Jan, 2019","['42', '361']",,"['29,99']",['Conifer Games'],1,3,"['Strategy', 'Indie', '4X', 'Turn-BasedStrategy', 'Singleplayer', 'Historical']"
949800,Skyland: Heart of the Mountain,"17 Jan, 2019","['76', '51']","['76', '51']","['12,49']",['Cordelia Games'],9,3,"['Adventure', 'Casual', 'HiddenObject', 'FemaleProtagonist', 'Steampunk', 'Fantasy', 'Mystery', 'Atmospheric', 'Futuristic', 'Puzzle', '2D', 'Hand-drawn', 'Point&Click', 'StoryRich', 'Colorful', 'SteamMachine', 'Investigation', 'Mouseonly']"
1549030,100 hidden snails 2,"26 Feb, 2021","['95', '86']","['95', '86']","['1,59']",['Anatoliy Loginovskikh'],1,1,"['Casual', 'HiddenObject', 'CreatureCollector', 'FamilyFriendly', 'Surreal', 'Adventure', 'Hand-drawn', 'Colorful', 'Point&Click', 'Puzzle', 'SideScroller', 'Exploration', '2D', 'Abstract', 'Cute', 'Minimalist', 'Stylized', 'Relaxing', 'Supernatural', 'Singleplayer']"
427490,Shadowhand: RPG Card Game,"7 Dec, 2017","['81', '541']","['81', '541']",,['Grey Alien Games'],1,2,"['CardBattler', 'CRPG', 'Solitaire', 'Casual', 'VisualNovel', 'CardGame', 'Turn-Based', 'Turn-BasedCombat', 'CharacterCustomization', 'FemaleProtagonist', 'RPG', 'Strategy', 'Historical', 'Pirates', 'Romance', '2D', 'Loot', 'Atmospheric', 'Crime', 'Mystery']"
636450,Rez Infinite,"9 Aug, 2017","['85', '14', '30']","['91', '807']","['24,99']","['Monstars Inc.', 'Resonair']",8,1,"['Action', 'Casual', 'Indie', 'GreatSoundtrack', 'On-RailsShooter', 'VR', 'Music', 'Rhythm', 'Psychedelic', 'Sci-fi', 'Classic', 'CultClassic', 'Singleplayer', 'Atmospheric']"
238370,Magicka 2,"26 May, 2015","['89', '104', '30']","['82', '6,975']",['9'],['Pieces Interactive'],8,3,"['Magic', 'Co-op', 'Adventure', 'Comedy', 'Multiplayer', 'Action', 'OnlineCo-Op', 'Funny', 'LocalCo-Op', 'RPG', 'Atmospheric', 'Team-Based', 'PvP', 'Fantasy', 'OpenWorld', 'LocalMultiplayer', 'Singleplayer', 'Memes', 'Gore', 'Isometric']"
818150,Retro Hacker,"13 Aug, 2018","['90', '20']","['90', '20']","['7,99']",['Matthew Diaz'],1,1,"['Simulation', 'Text-Based', 'Hacking', 'Indie']"
6980,Thief: Deadly Shadows,"11 Jun, 2004","['100', '15', '30']","['81', '1,775']","['8,99']",['Ion Storm'],1,1,"['Stealth', 'Action', 'Atmospheric', 'Steampunk', 'First-Person', 'Classic', 'Dark', 'ThirdPerson', 'StoryRich', 'Horror', 'Singleplayer', 'Fantasy', 'ImmersiveSim', 'Adventure', 'DarkFantasy', 'Medieval', 'Immersive', 'OpenWorld', 'RPG', 'FPS']"
767390,Dakar 18,"25 Sep, 2018","['76', '25', '30']",,"['29,99']",['Bigmoon Entertainment'],6,1,"['Racing', 'Simulation', 'Sports', 'AutomobileSim', 'Adventure', 'Offroad', 'Driving', 'OpenWorld', 'Multiplayer', 'Realistic', 'VR', 'Controller', 'Singleplayer', 'Action', 'SplitScreen', '3D', 'First-Person', 'Physics', 'PvP', 'Co-op']"
951370,Drawkanoid,"21 Jan, 2020","['91', '24']","['91', '24']","['3,99']",['QCF Design'],1,2,"['BulletHell', 'Pinball', 'Arcade', '2D', 'Cyberpunk', 'ProceduralGeneration', 'TimeManipulation', 'BulletTime', 'Action', 'Stylized', 'ScoreAttack', 'OldSchool', 'Beautiful', 'Singleplayer', 'Fast-Paced', 'Classic', 'Addictive', 'Touch-Friendly']"
611630,Grave Chase,"20 Sep, 2017","['85', '21']","['85', '21']","['5,99']",['Skeleton Crew Studios'],1,3,"['Action', 'Adventure', 'Indie', 'Casual', 'Strategy', 'Horror']"
38430,Kingpin — Life of Crime,"1 Jun, 1999","['79', '289']","['79', '289']","['9,99']",['Xatrix Entertainment'],2,1,"['Action', 'FPS', 'Classic', 'Crime', 'Gore', 'Singleplayer', 'Violent', 'First-Person', 'Shooter', 'Multiplayer', ""1990's"", 'Retro']"
979060,Bloons Adventure Time TD,"16 Jan, 2019","['91', '74', '30']","['87', '2,131']",[],['Ninja Kiwi'],14,2,"['Action', 'Strategy', 'TowerDefense', 'FreetoPlay', 'Cartoon', 'Singleplayer', 'FamilyFriendly', 'Multiplayer']"
358070,Earthtongue,"27 Apr, 2015","['91', '135']","['91', '135']","['4,99']",['Eric Hornby'],1,2,"['Simulation', 'Indie', 'Nature', 'Relaxing', 'Sandbox', '2D', 'Singleplayer', 'PixelGraphics', 'Management', 'GodGame']"
626510,LoveKami -Useless Goddess-,"29 May, 2017","['81', '229']","['81', '229']","['12,99']",['MoeNovel'],2,1,"['SexualContent', 'Cute', 'Hentai', 'Nudity', 'Mature', 'VisualNovel', 'Anime', 'ChooseYourOwnAdventure', 'DatingSim', '2D', 'Text-Based', 'ChoicesMatter', 'Casual', 'Simulation', 'Colorful', 'Comedy', 'Adventure', 'Illuminati', 'Memes', 'Singleplayer']"
824280,Monster Jam Steel Titans,"25 Jun, 2019","['67', '243']",,"['19,99']",['Rainbow Studios'],11,1,"['Racing', 'Sports', 'Casual', 'Offroad', 'Singleplayer', 'Multiplayer']"
1630780,Heartless Dark,"14 Oct, 2021","['100', '16']","['100', '16']","['9,99']",['iamRoarke'],4,1,"['ActionRoguelike', 'Top-DownShooter', 'Difficult', 'Roguelike', 'Immersive', 'SurvivalHorror', 'Horror', 'Roguelite', 'ReplayValue', 'PermaDeath', 'Unforgiving', 'Top-Down', 'Singleplayer', 'Dark', 'Short', 'TwinStickShooter', 'ProceduralGeneration', 'Atmospheric', 'Action', 'Violent']"
265970,Worlds of Magic,"19 Mar, 2015","['40', '336']",,"['20,99']",['Wastelands Interactive'],6,3,"['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-BasedStrategy', 'Magic', 'Adventure', 'Indie']"
332950,Dark Deception,"26 Sep, 2018","['87', '405', '30']","['89', '10,566']",[],['Glowstick Entertainment'],12,1,"['Horror', 'FreetoPlay', 'Multiplayer', 'First-Person', 'Singleplayer', 'PsychologicalHorror', 'Runner', 'Indie', 'Action', 'SurvivalHorror', 'Adventure', 'DarkHumor', 'Survival', 'StoryRich', 'Arcade', 'RPG', 'MultipleEndings', 'Cinematic', 'Dark', 'Difficult']"
897440,Leviathan ~A Survival RPG~,"29 Nov, 2018","['75', '182']","['75', '182']","['8,19']",['TechnoBrake'],3,1,"['Adventure', 'RPG', 'Indie', 'SexualContent', 'Nudity', 'RPGMaker', 'FemaleProtagonist', 'Anime', 'JRPG', 'Memes', 'Funny', 'Survival']"
1760340,ReFactory,"1 Nov, 2021","['78', '19']","['78', '19']","['15,99']",['AIVIK LLC'],2,1,"['Simulation', 'Strategy', 'Indie', 'EarlyAccess', 'Casual', 'BaseBuilding', 'Crafting', 'Automation', '2D', 'Singleplayer', 'Sandbox', 'CityBuilder', 'Management', 'Survival']"
115800,Owlboy,"1 Nov, 2016","['81', '16', '30']","['88', '2,955']","['22,99']",['D-Pad Studio'],13,3,"['PixelGraphics', 'Adventure', 'Indie', 'GreatSoundtrack', 'Metroidvania', 'Platformer', '2D', 'StoryRich', 'Action', 'Atmospheric', 'Fantasy', 'PuzzlePlatformer', 'Singleplayer', 'Retro', 'Flight', 'Action-Adventure', 'Funny', 'Cute', 'OpenWorld', 'RPG']"
"34830,34841,34842",Sniper: Ghost Warrior,"24 Jun, 2010","['77', '58', '30']",,"['7,99']",['City Interactive'],6,1,"['Action', 'Sniper', 'FPS', 'Multiplayer', 'Singleplayer', 'Stealth', 'Shooter', 'First-Person', 'BulletTime', 'Adventure', 'Military', 'Simulation', 'War', 'Tactical']"
1152820,Everslash,"3 Jul, 2020","['96', '29']","['96', '29']",[],['Jaemin Park'],2,1,"['Action', 'Platformer', '2D', 'PixelGraphics', 'SideScroller', '2DPlatformer', 'CharacterActionGame', 'Action-Adventure', 'Linear', 'Fantasy', 'Adventure', 'Singleplayer', 'Indie', 'FemaleProtagonist']"
939450,Forklift Simulator 2019,"6 Nov, 2020","['64', '62']",,"['19,99']",['Blind Squirrel Games'],12,1,"['Simulation', 'Indie', 'Casual', 'Racing', 'AutomobileSim']"
10150,Prototype™,"10 Jun, 2009","['80', '152', '30']","['79', '6,893']","['19,99']",['Radical Entertainment'],4,1,"['Action', 'OpenWorld', 'Gore', 'Singleplayer', 'Adventure', 'ThirdPerson', 'Parkour', 'Superhero', 'Violent', 'Zombies', 'HackandSlash', 'Action-Adventure', 'Sci-fi', 'Sandbox', 'StoryRich', 'RPG', 'Stealth', 'Atmospheric', 'Controller', 'Horror']"
1835580,SEARCH ALL - SEASHELLS,"16 Dec, 2021","['100', '10']","['100', '10']","['1,59']",['Laush Dmitriy Sergeevich'],29,1,"['Exploration', 'TradingCardGame', 'Clicker', 'HiddenObject', 'CreatureCollector', 'Puzzle', 'Education', 'Tutorial', 'Point&Click', 'Arcade', '2D', 'Submarine', 'Casual', 'Underwater', 'Hand-drawn', 'FamilyFriendly', 'Logic', 'Singleplayer', 'Indie']"
870110,The Monsters' History Book,"29 Jun, 2018","['86', '76']","['86', '76']","['3,29']","['喵呜喵5', '0Cube']",2,1,"['RPG', 'Horror', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Simulation', 'Drama', 'RPGMaker', 'Anime']"
340050,Survivalist,"30 Jan, 2015","['80', '2,025']","['80', '2,025']","['4,99']",['Bob'],8,1,"['Survival', 'Zombies', 'RPG', 'OpenWorld', 'Action', 'Strategy', 'BaseBuilding', 'Adventure', 'Indie', 'Post-apocalyptic', 'Simulation', 'Sandbox', 'Multiplayer', 'Co-op', 'Singleplayer', 'SurvivalHorror', 'Crafting', 'Top-Down', 'Violent', 'RTS']"
311930,Tinertia,"3 Sep, 2015","['97', '71']","['97', '71']","['12,49']","['Candescent Games', 'Section Studios']",5,3,"['Action', 'Indie', 'TwinStickShooter', 'VR', 'Platformer', 'Difficult']"
1572990,Twilight Town: A Cyberpunk Day In Life,"24 Mar, 2021","['91', '59']","['91', '59']","['2,39']",['Sigyaad Team'],2,1,"['Cyberpunk', 'VisualNovel', 'Casual', 'PixelGraphics', 'StoryRich', 'Dystopian', 'Relaxing', 'Futuristic', '2D', 'SexualContent', 'Dark', 'Violent', 'Anime', 'Stylized', 'Singleplayer']"
431950,Age of Fear 4: The Iron Killer,"30 Apr, 2021","['83', '31']","['83', '31']","['19,99']",['Leslaw Sliwko'],1,3,"['Exploration', 'TacticalRPG', 'StrategyRPG', 'Turn-BasedStrategy', 'Tabletop', 'FemaleProtagonist', 'Strategy', '2D', 'Top-Down', 'OpenWorld', 'StoryRich', 'DarkFantasy', 'Fantasy', 'Medieval', 'Tactical', 'Moddable', 'Atmospheric', 'Crafting', 'War', 'Adventure']"
47880,Battlefield: Bad Company 2 Vietnam,"18 Dec, 2010","['98', '200']","['98', '200']","['4,99']",['DICE'],7,1,"['Action', 'Multiplayer', 'FPS', 'War', 'Singleplayer', 'Shooter', 'GreatSoundtrack', 'First-Person', 'Co-op', 'Historical', 'ColdWar', 'Atmospheric', 'Destruction', 'Adventure', 'Controller', 'Simulation', 'WorldWarII', 'OpenWorld']"
713430,Secrets of Magic 2: Witches and Wizards,"27 Oct, 2017","['90', '11']","['90', '11']","['6,99']",['Green Sauce Games'],8,3,"['Casual', 'Indie', 'Match3', 'Puzzle', 'Arcade', 'Anime', 'Magic', 'FamilyFriendly', 'Fantasy', 'Building', 'Singleplayer', 'Adventure', 'FemaleProtagonist', 'Remake', 'Sequel', 'Action']"
604540,Empire of Sin,"1 Dec, 2020","['65', '67', '30']",,"['39,99']",['Romero Games'],9,2,"['Strategy', 'Management', 'RPG', 'Crime', 'Turn-BasedTactics', 'Turn-Based', 'Noir', 'Turn-BasedCombat', 'Action', 'Turn-BasedStrategy', 'Isometric', 'Singleplayer', 'Tactical', 'Historical', 'America', 'Simulation', 'Sandbox', 'StrategyRPG', 'FemaleProtagonist', 'Atmospheric']"
1522930,Transiruby,"9 Dec, 2021","['96', '26', '30']","['95', '68']","['12,49']","['SKIPMORE', 'ESQUADRA,inc.']",3,1,"['PixelGraphics', 'Metroidvania', 'Action', 'Action-Adventure', '2DPlatformer', 'Fantasy', 'Cute', 'Platformer', 'HackandSlash', '2D', 'SideScroller', 'Singleplayer', 'Atmospheric', 'FemaleProtagonist']"
875310,LIBERATED,"30 Jul, 2020","['66', '15', '30']","['75', '366']",,"['Atomic Wolf', 'L.INC']",9,1,"['Conspiracy', 'Action-Adventure', 'ComicBook', 'Hand-drawn', 'SideScroller', 'Third-PersonShooter', 'Noir', 'Cyberpunk', 'Dystopian', 'Platformer', '2.5D', 'StoryRich', 'Dark', 'PuzzlePlatformer', 'Sci-fi', 'Atmospheric', 'Stylized', 'Combat', 'BulletHell', 'Hacking']"
1344440,Spaceflux,"30 Sep, 2020","['100', '16']","['100', '16']","['12,49']",['Calin Ardelean'],1,1,"['Action', 'Arcade', 'Shooter', 'FPS', 'Psychedelic', 'EarlyAccess', 'Indie', 'Voxel', 'Minimalist', 'Abstract', 'PvP', 'Building', 'Multiplayer', 'First-Person']"
237930,Transistor,"20 May, 2014","['93', '128', '30']","['94', '25,113']","['16,79']",['Supergiant Games'],10,3,"['GreatSoundtrack', 'FemaleProtagonist', 'Indie', 'Cyberpunk', 'StoryRich', 'Sci-fi', 'ActionRPG', 'Singleplayer', 'RPG', 'Beautiful', 'Isometric', 'Atmospheric', 'Action', 'Narration', 'Strategy', 'Tactical', 'Adventure', 'Turn-Based', 'Short', 'HackandSlash']"
1627630,Dungeon Adventure,"17 Sep, 2021","['81', '54']","['81', '54']",,['娱乐至上 Just for fun'],1,1,"['EarlyAccess', 'Adventure', 'Strategy', 'RPG', 'Turn-BasedStrategy', 'StrategyRPG', 'Roguelike', '2DPlatformer', 'TraditionalRoguelike', 'Exploration', '2D', 'PixelGraphics', 'Minimalist', 'Medieval', 'OldSchool', 'Fantasy', 'Retro', 'Turn-BasedCombat', 'Indie', 'Turn-BasedTactics']"
502420,Firefighters - The Simulation,"18 Sep, 2012","['43', '53']",,"['14,99']",['VIS-Games'],5,1,"['Simulation', 'Action']"
949030,aMAZE Halloween,"5 Oct, 2018","['93', '44']","['93', '44']","['0,79']",['Blender Games'],1,1,"['Indie', 'Casual', 'Puzzle', 'Relaxing', 'Fast-Paced', '2D', 'Colorful', 'Abstract', 'Difficult', 'Atmospheric', 'Singleplayer', 'OldSchool', 'Retro', 'SideScroller', 'Classic', 'ReplayValue', 'Cute', 'FamilyFriendly', 'Short', 'Stylized']"
1076620,Svoboda 1945: Liberation,"3 Aug, 2021","['97', '69']","['97', '69']","['13,99']",['Charles Games'],3,3,"['Singleplayer', 'VisualNovel', 'Emotional', 'Adventure', 'Historical', 'WorldWarII', 'ChoicesMatter', 'War', 'Cinematic', 'Conversation', 'StoryRich', 'Realistic', 'FMV', 'ChooseYourOwnAdventure', 'Drama', 'Atmospheric', 'Hand-drawn', 'Investigation', 'Narrative', 'MultipleEndings']"
397160,Aurora Dusk: Steam Age,"29 Apr, 2016","['84', '265']","['84', '265']","['9,99']",['Sylvain Harlaut'],2,1,"['Strategy', 'RPG', 'Indie', 'Sandbox', 'TowerDefense', 'Singleplayer', 'Moddable', 'Adventure', 'Fantasy', '2D', 'Medieval', 'Zombies', 'Casual', 'Top-Down', 'Touch-Friendly', 'Crowdfunded', 'EarlyAccess']"
1669360,Socialism Simulator,"16 Sep, 2021","['92', '14', '30']","['96', '61']","['3,29']",['Sempiternal Rain'],2,1,"['EarlyAccess', 'Turn-BasedTactics', 'PoliticalSim', 'VisualNovel', 'WordGame', 'War', 'Diplomacy', 'Politics', 'Political', 'ColdWar', 'Economy', 'PvE', 'Turn-BasedStrategy', '2D', 'Text-Based', 'Historical', 'MultipleEndings', 'ChoicesMatter', 'Simulation', 'Anime']"
1618290,TRAIN CREW Prologue,"30 Sep, 2021","['97', '42']","['97', '42']","['12,49']",['Mizotsuki Rail / acty'],4,1,"['Simulation', 'Trains', 'AutomobileSim', '3D', 'Realistic', 'Driving', 'Modern', 'EarlyAccess', 'Singleplayer', 'Controller']"
317300,Roommates,"12 Feb, 2014","['80', '92']","['80', '92']","['22,99']",['Winter Wolves'],1,3,"['VisualNovel', 'DatingSim', 'LGBTQ+', 'Comedy', 'Anime', 'Simulation', 'Romance', 'Nudity', 'Indie', 'FemaleProtagonist', 'Mature', 'SexualContent', 'Singleplayer', 'Otome', 'Funny', 'MultipleEndings', 'Adventure', 'ChoicesMatter', 'InteractiveFiction', 'ChooseYourOwnAdventure']"
400170,The Incredible Adventures of Van Helsing: Final Cut,"6 Nov, 2015","['81', '16', '30']","['74', '1,424']","['44,99']",['NeocoreGames'],9,1,"['RPG', 'Adventure', 'HackandSlash', 'Action', 'ActionRPG', 'Indie', 'Co-op', 'Loot', 'Multiplayer', 'Steampunk', 'Isometric', 'Singleplayer', 'Fantasy', 'Vampire', 'DarkFantasy', 'Funny', 'StoryRich', 'Magic', 'Gothic', 'Co-opCampaign']"
973760,Thronebreaker: The Witcher Tales,"9 Nov, 2018","['84', '276', '30']","['91', '11,125']","['19,99']",['CD PROJEKT RED'],13,1,"['RPG', 'Adventure', 'CardGame', 'StoryRich', 'Singleplayer', 'ChoicesMatter', 'FemaleProtagonist', 'Fantasy', 'GreatSoundtrack', 'Strategy', 'Isometric', 'DarkFantasy', 'Puzzle', 'OpenWorld', 'Mature', 'Medieval', 'Atmospheric', 'Multiplayer', 'Turn-Based', 'SexualContent']"
1400260,Legendary Journeys,"7 Sep, 2020","['93', '15']","['93', '15']","['9,99']",['Blind Monkey Games'],1,1,"['RPG', 'Exploration', 'Party-BasedRPG', 'Turn-BasedCombat', 'CRPG', 'DungeonCrawler', 'First-Person', 'Fantasy', 'Turn-BasedTactics', 'EarlyAccess', 'CharacterCustomization', 'Class-Based', 'OpenWorld', 'Singleplayer']"
598960,Mashinky,"6 Oct, 2018","['87', '24', '30']","['89', '1,771']","['22,99']",['Jan Zelený'],10,1,"['EarlyAccess', 'Strategy', 'Simulation', 'Trains', 'Management', 'Sandbox', 'Economy', 'ProceduralGeneration', 'Transportation', 'Difficult', 'RTS', 'OpenWorld', '2D', '3D', 'Isometric', 'Historical', 'Realistic', 'LevelEditor', 'Moddable', 'ResourceManagement']"
1174420,Libertad o Muerte!,"12 Jun, 2020","['84', '19']","['84', '19']","['22,50']",['Headquarter S.L.'],3,2,"['Strategy', 'Indie', 'Simulation', 'Wargame', 'Historical', 'Turn-BasedStrategy', 'BoardGame', 'Epic']"
863570,Super Seducer 2 - Advanced Seduction Tactics,"13 Sep, 2018","['85', '27', '30']","['82', '1,197']","['10,79']",['RLR Training Inc'],10,2,"['SexualContent', 'Mature', 'Simulation', 'Memes', 'FMV', 'Adventure', 'DatingSim', 'Funny', 'Comedy', 'FemaleProtagonist', 'Singleplayer', 'Education', 'Illuminati', 'Surreal', 'InteractiveFiction', 'Point&Click', 'ImmersiveSim', 'Cinematic', 'Realistic', 'ChoicesMatter']"
1431100,RollerBaller,"14 Nov, 2020","['86', '15']","['86', '15']","['3,29']","['Redkar Limited', 'Unknown Studios']",4,1,"['Action', 'Casual', 'Racing', 'Arcade', 'Exploration', '3DPlatformer', 'Collectathon', 'PrecisionPlatformer', 'Runner', '3D', 'Colorful', 'Stylized', 'Atmospheric', 'ComicBook', 'FamilyFriendly', 'Funny', 'Relaxing', 'Driving', 'Physics', 'Singleplayer']"
